date, Linc,  L2025,  L2030,  L2035,  L2040,  L2045,  L2050,  L2055,  L2060,  L2065,  G,  F,  C,  S,  I
2021-06-21, 22.956100, 11.812400, 41.625600, 12.495400, 47.264100, 12.944600, 28.349500, 13.911600, 13.911600, 13.911500, 16.609300, 20.820800, 63.328000, 84.130400, 38.923000
2021-06-18, 22.895000, 11.747500, 41.330100, 12.398300, 46.863900, 12.827400, 28.075600, 13.745300, 13.745300, 13.745200, 16.607300, 20.880800, 62.450700, 82.881600, 38.598000
2021-06-17, 22.966800, 11.825700, 41.688300, 12.516200, 47.350400, 12.969900, 28.408900, 13.947800, 13.947700, 13.947600, 16.606600, 20.815100, 63.278200, 83.957400, 39.296700
2021-06-16, 22.974200, 11.836100, 41.738200, 12.532800, 47.419600, 12.990400, 28.457500, 13.980800, 13.980700, 13.980500, 16.606000, 20.751300, 63.304600, 84.188600, 39.497000
2021-06-15, 23.006800, 11.868900, 41.886500, 12.581600, 47.619900, 13.049000, 28.593500, 14.058100, 14.058000, 14.057900, 16.605300, 20.811000, 63.646900, 84.375700, 39.783600
2021-06-14, 23.009500, 11.872400, 41.903200, 12.587300, 47.643900, 13.056200, 28.610800, 14.068500, 14.068400, 14.068300, 16.604700, 20.811200, 63.773100, 84.888800, 39.652900
2021-06-11, 23.001000, 11.863600, 41.863800, 12.574600, 47.592000, 13.041400, 28.576100, 14.045400, 14.045300, 14.045300, 16.602600, 20.855200, 63.641900, 85.047400, 39.547700
2021-06-10, 22.989200, 11.851000, 41.805700, 12.555300, 47.512000, 13.017600, 28.520100, 14.011200, 14.011200, 14.011100, 16.601900, 20.867800, 63.517000, 84.264800, 39.539100
2021-06-09, 22.971900, 11.834600, 41.732900, 12.531400, 47.414500, 12.989200, 28.454600, 13.974900, 13.974800, 13.974700, 16.601300, 20.827000, 63.219800, 84.143300, 39.533000
2021-06-08, 22.979200, 11.844500, 41.779900, 12.547100, 47.480100, 13.008700, 28.500800, 14.005400, 14.005300, 14.005200, 16.600600, 20.781000, 63.332700, 84.667300, 39.575800
2021-06-07, 22.969900, 11.836000, 41.741900, 12.534400, 47.427500, 12.992900, 28.463900, 13.985600, 13.985500, 13.985400, 16.600000, 20.744900, 63.319300, 83.996900, 39.565300
2021-06-04, 22.956500, 11.822500, 41.680600, 12.514100, 47.342900, 12.967600, 28.404300, 13.949500, 13.949500, 13.949300, 16.597900, 20.756200, 63.368200, 83.084100, 39.415200
2021-06-03, 22.911100, 11.777800, 41.479400, 12.447900, 47.071600, 12.888300, 28.220000, 13.844800, 13.844700, 13.844500, 16.597300, 20.680400, 62.812700, 82.477500, 39.179800
2021-06-02, 22.936400, 11.803900, 41.598600, 12.487300, 47.234500, 12.936300, 28.332400, 13.909500, 13.909400, 13.909300, 16.596600, 20.715400, 63.031200, 83.307000, 39.343600
2021-06-01, 22.926900, 11.794900, 41.558500, 12.474200, 47.181000, 12.920800, 28.296400, 13.889200, 13.889100, 13.888900, 16.596000, 20.700000, 62.933700, 83.292200, 39.267600
2021-05-28, 22.919100, 11.786100, 41.517700, 12.460700, 47.124600, 12.904000, 28.256600, 13.863900, 13.863800, 13.863700, 16.595300, 20.726100, 62.962800, 82.811400, 39.134200
2021-05-27, 22.898900, 11.767600, 41.436000, 12.434000, 47.015700, 12.872200, 28.183000, 13.822000, 13.821900, 13.821800, 16.592600, 20.701200, 62.906700, 82.729500, 38.860500
2021-05-26, 22.894100, 11.762000, 41.410100, 12.425400, 46.979400, 12.861300, 28.157000, 13.805100, 13.805000, 13.804800, 16.591900, 20.725600, 62.827700, 82.122500, 38.917900
2021-05-25, 22.882200, 11.749100, 41.350400, 12.405500, 46.896300, 12.836400, 28.098000, 13.769100, 13.769000, 13.768900, 16.591200, 20.739500, 62.709200, 80.986200, 38.964400
2021-05-24, 22.881800, 11.751000, 41.361100, 12.409100, 46.912300, 12.841300, 28.110400, 13.779900, 13.779800, 13.779700, 16.590600, 20.684200, 62.842000, 81.472000, 38.835700
2021-05-21, 22.836900, 11.706300, 41.160400, 12.343200, 46.642500, 12.762500, 27.927300, 13.673300, 13.673200, 13.673000, 16.588600, 20.656300, 62.219200, 80.778500, 38.660800
2021-05-20, 22.831100, 11.701000, 41.137200, 12.335600, 46.611300, 12.753300, 27.905900, 13.661500, 13.661300, 13.661200, 16.587900, 20.643700, 62.266100, 80.690400, 38.541500
2021-05-19, 22.773800, 11.643100, 40.875900, 12.249700, 46.258500, 12.650000, 27.665700, 13.522300, 13.522200, 13.522000, 16.587200, 20.591200, 61.610300, 79.688300, 38.196100
2021-05-18, 22.810300, 11.680800, 41.046900, 12.306000, 46.490200, 12.718000, 27.824000, 13.614300, 13.614100, 13.614000, 16.586600, 20.624100, 61.783700, 80.128100, 38.698400
2021-05-17, 22.815100, 11.686000, 41.070300, 12.313600, 46.521100, 12.726800, 27.844200, 13.625900, 13.625800, 13.625600, 16.585900, 20.628700, 62.306700, 80.368100, 38.287100
2021-05-14, 22.820500, 11.692700, 41.101800, 12.324100, 46.564400, 12.739500, 27.873900, 13.643000, 13.642900, 13.642700, 16.583900, 20.639500, 62.464300, 80.515300, 38.257500
2021-05-13, 22.728500, 11.598200, 40.674500, 12.183500, 45.986700, 12.570100, 27.479400, 13.412600, 13.412400, 13.412200, 16.583200, 20.596800, 61.541700, 78.464800, 37.622200
2021-05-12, 22.687200, 11.556400, 40.486400, 12.121800, 45.733900, 12.496400, 27.308100, 13.312900, 13.312800, 13.312600, 16.582600, 20.569000, 60.791500, 77.797300, 37.609000
2021-05-11, 22.796600, 11.670000, 41.002400, 12.291900, 46.434100, 12.702000, 27.787500, 13.593500, 13.593300, 13.593200, 16.581900, 20.635300, 62.115500, 80.353300, 38.194000
2021-05-10, 22.848700, 11.723700, 41.245600, 12.371800, 46.761800, 12.797600, 28.009600, 13.723000, 13.722900, 13.722700, 16.581300, 20.674500, 62.658000, 80.400800, 38.757400
2021-05-07, 22.892000, 11.769600, 41.455400, 12.441300, 47.048800, 12.882300, 28.207600, 13.838300, 13.838200, 13.838100, 16.579200, 20.715400, 63.316900, 82.156400, 38.755500
2021-05-06, 22.838500, 11.713900, 41.202300, 12.358000, 46.705700, 12.781600, 27.972700, 13.699000, 13.699000, 13.698800, 16.578600, 20.716200, 62.843000, 81.089900, 38.261400
2021-05-05, 22.805400, 11.680500, 41.052800, 12.309200, 46.507100, 12.724300, 27.840100, 13.621500, 13.621400, 13.621300, 16.577900, 20.704000, 62.324600, 81.570300, 37.992300
2021-05-04, 22.785800, 11.661200, 40.966700, 12.281100, 46.392500, 12.691100, 27.763500, 13.577200, 13.577100, 13.577000, 16.577300, 20.687200, 62.281000, 82.071100, 37.576600
2021-05-03, 22.832500, 11.711500, 41.196500, 12.356900, 46.705400, 12.783100, 27.978700, 13.706100, 13.706000, 13.705800, 16.576600, 20.669500, 62.700200, 83.251400, 38.012800
2021-04-30, 22.811200, 11.691200, 41.106700, 12.327600, 46.586000, 12.748500, 27.898500, 13.659600, 13.659500, 13.659400, 16.574400, 20.655000, 62.528400, 83.360300, 37.769000
2021-04-29, 22.854200, 11.737600, 41.319000, 12.397600, 46.874800, 12.833300, 28.096800, 13.778600, 13.778500, 13.778300, 16.573700, 20.635700, 62.976400, 84.318900, 38.146800
2021-04-28, 22.838500, 11.721700, 41.247800, 12.374600, 46.781300, 12.806600, 28.035300, 13.741600, 13.741500, 13.741300, 16.572900, 20.648000, 62.550200, 84.760100, 38.133300
2021-04-27, 22.837400, 11.721500, 41.247700, 12.374600, 46.781700, 12.806700, 28.035700, 13.742700, 13.742500, 13.742400, 16.572200, 20.635900, 62.602600, 84.812300, 38.086500
2021-04-26, 22.846400, 11.729900, 41.285400, 12.387000, 46.832400, 12.821600, 28.070000, 13.760300, 13.760200, 13.760000, 16.571500, 20.681800, 62.615600, 84.777700, 38.222400
2021-04-23, 22.833200, 11.717000, 41.226900, 12.367700, 46.752300, 12.797700, 28.013900, 13.726500, 13.726400, 13.726300, 16.569300, 20.691000, 62.504400, 83.783700, 38.246500
2021-04-22, 22.782800, 11.664100, 40.986500, 12.288600, 46.426100, 12.701900, 27.790100, 13.593400, 13.593300, 13.593100, 16.568600, 20.700400, 61.826900, 82.321500, 38.055300
2021-04-21, 22.799100, 11.681700, 41.066500, 12.314700, 46.533000, 12.732800, 27.861800, 13.636500, 13.636400, 13.636200, 16.567800, 20.687700, 62.396200, 82.429900, 37.886300
2021-04-20, 22.755100, 11.636300, 40.860200, 12.246700, 46.252700, 12.650400, 27.669200, 13.523100, 13.523000, 13.522900, 16.567100, 20.673000, 61.820800, 80.949200, 37.773100
2021-04-19, 22.808300, 11.693900, 41.124100, 12.333700, 46.612200, 12.756100, 27.916700, 13.672100, 13.672000, 13.671800, 16.566400, 20.642200, 62.242100, 82.239200, 38.348500
2021-04-16, 22.822400, 11.709900, 41.198700, 12.358600, 46.715600, 12.786900, 27.989000, 13.714100, 13.714000, 13.713900, 16.564200, 20.659900, 62.574400, 83.281400, 38.191600
2021-04-15, 22.803300, 11.689200, 41.104400, 12.327800, 46.589200, 12.750100, 27.903200, 13.660800, 13.660700, 13.660600, 16.563500, 20.703800, 62.349100, 83.315000, 37.951200
2021-04-14, 22.751600, 11.638200, 40.875500, 12.252600, 46.281200, 12.660200, 27.694500, 13.542100, 13.542000, 13.541900, 16.562800, 20.624300, 61.664000, 82.556300, 37.745000
2021-04-13, 22.752900, 11.639600, 40.881700, 12.254600, 46.288900, 12.662200, 27.699000, 13.544200, 13.544100, 13.543900, 16.562000, 20.633900, 61.909500, 82.508600, 37.558600
2021-04-12, 22.731600, 11.619400, 40.791700, 12.225000, 46.167900, 12.626700, 27.616800, 13.498600, 13.498500, 13.498300, 16.561300, 20.583700, 61.706200, 82.091800, 37.453000
2021-04-09, 22.735900, 11.625300, 40.819800, 12.234400, 46.207000, 12.638300, 27.644000, 13.514700, 13.514600, 13.514400, 16.559100, 20.587200, 61.717100, 82.130600, 37.565400
2021-04-08, 22.714400, 11.602900, 40.718800, 12.201400, 46.072200, 12.599300, 27.553200, 13.459900, 13.459700, 13.459600, 16.558400, 20.609800, 61.243700, 82.007400, 37.560600
2021-04-07, 22.683600, 11.572500, 40.582600, 12.156600, 45.888000, 12.545100, 27.427400, 13.388300, 13.388200, 13.388000, 16.557700, 20.562100, 60.972600, 81.171300, 37.387900
2021-04-06, 22.680800, 11.569700, 40.570800, 12.153000, 45.874700, 12.541900, 27.420400, 13.383000, 13.382900, 13.382700, 16.556900, 20.585400, 60.881900, 82.008300, 37.257500
2021-04-05, 22.683300, 11.574400, 40.593400, 12.160400, 45.904900, 12.550500, 27.440600, 13.398200, 13.398100, 13.397900, 16.556200, 20.530300, 60.938200, 81.648700, 37.403200
2021-04-01, 22.621400, 11.511800, 40.312900, 12.068800, 45.531000, 12.442000, 27.189000, 13.249000, 13.248800, 13.248600, 16.553200, 20.555300, 60.063100, 81.388500, 37.017700
2021-03-31, 22.554300, 11.444600, 40.011300, 11.969700, 45.124800, 12.323100, 26.912800, 13.090400, 13.090200, 13.090000, 16.552600, 20.486000, 59.361600, 79.980600, 36.635700
2021-03-30, 22.541700, 11.431000, 39.951000, 11.949800, 45.042100, 12.298500, 26.855000, 13.056300, 13.056100, 13.055900, 16.552000, 20.486900, 59.142500, 78.986100, 36.757100
2021-03-29, 22.539000, 11.428500, 39.939300, 11.945600, 45.023500, 12.292300, 26.840000, 13.048200, 13.048000, 13.047800, 16.551400, 20.471700, 59.323100, 78.081600, 36.717800
2021-03-26, 22.565800, 11.458300, 40.072800, 11.990100, 45.208300, 12.347400, 26.969400, 13.122700, 13.122500, 13.122300, 16.549600, 20.504900, 59.375200, 79.808700, 36.923500
2021-03-25, 22.482700, 11.368900, 39.679500, 11.861200, 44.680200, 12.193400, 26.611300, 12.910800, 12.910700, 12.910500, 16.548900, 20.535400, 58.403800, 78.609000, 36.302500
2021-03-24, 22.461500, 11.345400, 39.575100, 11.826800, 44.538100, 12.151500, 26.513200, 12.851600, 12.851500, 12.851300, 16.548300, 20.560600, 58.097300, 77.510000, 36.314500
2021-03-23, 22.493600, 11.381800, 39.737800, 11.880700, 44.761500, 12.217700, 26.668400, 12.944700, 12.944600, 12.944400, 16.547700, 20.537900, 58.413300, 79.317300, 36.430000
2021-03-22, 22.550000, 11.445400, 40.021300, 11.974200, 45.148000, 12.331600, 26.935300, 13.105300, 13.105200, 13.105000, 16.547100, 20.485100, 58.862600, 81.509500, 36.901800
2021-03-19, 22.527300, 11.424500, 39.932200, 11.945300, 45.031400, 12.298100, 26.858500, 13.063500, 13.063400, 13.063100, 16.545200, 20.432800, 58.451600, 81.635300, 36.903800
2021-03-18, 22.522400, 11.419600, 39.910500, 11.938000, 45.000800, 12.288800, 26.836400, 13.050900, 13.050800, 13.050500, 16.544600, 20.423400, 58.481500, 80.988900, 36.902600
2021-03-17, 22.594100, 11.495800, 40.246900, 12.048900, 45.457100, 12.423000, 27.149100, 13.231900, 13.231800, 13.231600, 16.544000, 20.486700, 59.354800, 83.464700, 37.106300
2021-03-16, 22.575600, 11.475700, 40.158200, 12.019800, 45.337100, 12.387800, 27.066900, 13.182500, 13.182400, 13.182200, 16.543400, 20.502300, 59.183900, 82.987600, 36.951000
2021-03-15, 22.577000, 11.477900, 40.169500, 12.023900, 45.355300, 12.393800, 27.081700, 13.191100, 13.191000, 13.190800, 16.542800, 20.507700, 59.275600, 84.150800, 36.713200
2021-03-12, 22.548800, 11.449400, 40.045000, 11.983000, 45.188000, 12.344800, 26.967900, 13.125300, 13.125200, 13.125000, 16.540900, 20.487900, 58.890600, 83.291000, 36.690400
2021-03-11, 22.550000, 11.447400, 40.034200, 11.979500, 45.172300, 12.340100, 26.955900, 13.112000, 13.111900, 13.111800, 16.540300, 20.596400, 58.815900, 82.981600, 36.707100
2021-03-10, 22.490300, 11.383200, 39.750300, 11.886100, 44.787600, 12.227100, 26.692100, 12.956700, 12.956700, 12.956500, 16.539700, 20.599500, 58.206400, 80.885800, 36.405400
2021-03-09, 22.459100, 11.351100, 39.609900, 11.840000, 44.599000, 12.171800, 26.563900, 12.883200, 12.883100, 12.882900, 16.539100, 20.572200, 57.854300, 80.083200, 36.282600
2021-03-08, 22.383500, 11.272300, 39.264200, 11.726500, 44.133500, 12.035500, 26.247100, 12.700700, 12.700600, 12.700400, 16.538500, 20.513700, 57.042200, 78.155800, 35.909500
2021-03-05, 22.408600, 11.298300, 39.378500, 11.764100, 44.287100, 12.080400, 26.350900, 12.758200, 12.758100, 12.757900, 16.536600, 20.575100, 57.348700, 78.594000, 36.014100
2021-03-04, 22.338300, 11.223100, 39.048200, 11.656000, 43.844700, 11.951500, 26.051600, 12.581600, 12.581500, 12.581400, 16.536000, 20.595800, 56.249500, 77.381500, 35.800600
2021-03-03, 22.412400, 11.301300, 39.393100, 11.769500, 44.311300, 12.088600, 26.370600, 12.765500, 12.765400, 12.765300, 16.535400, 20.660600, 57.004600, 79.642300, 36.174000
2021-03-02, 22.469900, 11.361500, 39.657900, 11.856700, 44.669100, 12.193600, 26.614700, 12.905200, 12.905200, 12.905100, 16.534800, 20.728200, 57.756100, 81.374600, 36.300800
2021-03-01, 22.500300, 11.395600, 39.809000, 11.906500, 44.874400, 12.254000, 26.755900, 12.989300, 12.989300, 12.989200, 16.534200, 20.706100, 58.226300, 82.784600, 36.288000
2021-02-26, 22.395600, 11.282500, 39.310900, 11.743100, 44.203700, 12.057900, 26.299400, 12.719400, 12.719400, 12.719400, 16.533700, 20.740300, 56.872100, 80.296200, 35.795500
2021-02-25, 22.420200, 11.315500, 39.459900, 11.791800, 44.404900, 12.116300, 26.436600, 12.810200, 12.810100, 12.809900, 16.532200, 20.570200, 57.137400, 80.003300, 36.357800
2021-02-24, 22.543200, 11.442900, 40.019400, 11.975800, 45.159100, 12.337300, 26.949900, 13.102700, 13.102700, 13.102600, 16.531700, 20.734000, 58.563100, 83.009100, 36.864900
2021-02-23, 22.505100, 11.401400, 39.836200, 11.915700, 44.912300, 12.265100, 26.781700, 13.002400, 13.002400, 13.002400, 16.531300, 20.758400, 57.904900, 81.928200, 36.851300
2021-02-22, 22.505500, 11.402200, 39.840300, 11.917300, 44.919700, 12.267700, 26.788200, 13.005800, 13.005800, 13.005700, 16.530800, 20.769000, 57.831100, 82.457900, 36.841400
2021-02-19, 22.537800, 11.436600, 39.993100, 11.967800, 45.127800, 12.329100, 26.931300, 13.087100, 13.087200, 13.087200, 16.529300, 20.821300, 58.276500, 83.898200, 36.821900
2021-02-18, 22.527000, 11.422400, 39.927700, 11.945900, 45.035200, 12.301100, 26.864400, 13.043800, 13.043900, 13.043900, 16.528800, 20.885900, 58.381500, 82.504500, 36.647400
2021-02-17, 22.554700, 11.452800, 40.062600, 11.990400, 45.219000, 12.355300, 26.991000, 13.118300, 13.118400, 13.118400, 16.528300, 20.890300, 58.638200, 83.523900, 36.824600
2021-02-16, 22.576800, 11.478300, 40.177100, 12.028300, 45.375700, 12.401600, 27.099600, 13.184300, 13.184400, 13.184400, 16.527800, 20.857200, 58.647100, 84.268200, 37.207600
2021-02-12, 22.560700, 11.459900, 40.096100, 12.002000, 45.268000, 12.370500, 27.027000, 13.137100, 13.137200, 13.137200, 16.525800, 20.940300, 58.673700, 84.716200, 36.714300
2021-02-11, 22.543100, 11.439300, 40.004400, 11.971900, 45.144200, 12.334300, 26.942300, 13.083900, 13.084000, 13.084100, 16.525300, 21.000600, 58.395600, 84.294500, 36.611000
2021-02-10, 22.531000, 11.425900, 39.944600, 11.952300, 45.063000, 12.310500, 26.886500, 13.049700, 13.049800, 13.049900, 16.524800, 21.024000, 58.286800, 83.872200, 36.512100
2021-02-09, 22.526700, 11.422600, 39.930900, 11.947800, 45.045300, 12.305400, 26.874900, 13.044700, 13.044800, 13.044900, 16.524400, 20.993600, 58.305400, 83.946800, 36.442000
2021-02-08, 22.518300, 11.413900, 39.892600, 11.935100, 44.992800, 12.289700, 26.838300, 13.023500, 13.023600, 13.023700, 16.523900, 20.988500, 58.360600, 83.544700, 36.300700
2021-02-05, 22.467400, 11.360800, 39.659600, 11.858600, 44.678300, 12.197400, 26.623500, 12.898800, 12.898900, 12.899000, 16.522400, 20.966500, 57.930500, 82.054400, 35.965900
2021-02-04, 22.435900, 11.326300, 39.506800, 11.808300, 44.471300, 12.136600, 26.481300, 12.814100, 12.814200, 12.814200, 16.521900, 20.993000, 57.699100, 80.995100, 35.693000
2021-02-03, 22.397200, 11.285100, 39.325800, 11.748900, 44.227200, 12.065100, 26.314900, 12.716700, 12.716800, 12.716900, 16.521400, 20.992300, 57.073700, 79.623100, 35.728700
2021-02-02, 22.385000, 11.271200, 39.264100, 11.728700, 44.144100, 12.040800, 26.258200, 12.681600, 12.681700, 12.681800, 16.520900, 21.028900, 57.015900, 79.428600, 35.532900
2021-02-01, 22.323800, 11.205500, 38.975900, 11.634300, 43.757800, 11.928100, 25.996100, 12.527500, 12.527600, 12.527700, 16.520500, 21.058600, 56.233800, 78.037600, 35.253700
2021-01-29, 22.254700, 11.132300, 38.654800, 11.529000, 43.326200, 11.801900, 25.702900, 12.356900, 12.357000, 12.357100, 16.520100, 21.045500, 55.345300, 76.317300, 35.003300
2021-01-28, 22.343900, 11.227300, 39.070800, 11.665200, 43.882900, 11.964000, 26.078900, 12.575200, 12.575300, 12.575400, 16.518900, 21.064800, 56.428000, 77.454200, 35.587600
2021-01-27, 22.309800, 11.190200, 38.907700, 11.611700, 43.663400, 11.899900, 25.929700, 12.486600, 12.486700, 12.486800, 16.518600, 21.087000, 55.877500, 76.594600, 35.529500
2021-01-26, 22.424300, 11.313200, 39.448700, 11.789100, 44.390400, 12.112100, 26.422900, 12.775800, 12.775900, 12.776000, 16.518200, 21.081100, 57.350300, 78.609900, 36.169500
2021-01-25, 22.429000, 11.318700, 39.473800, 11.797600, 44.426300, 12.123100, 26.449000, 12.791000, 12.791100, 12.791200, 16.517800, 21.085100, 57.435600, 79.476200, 36.043200
2021-01-22, 22.426700, 11.318800, 39.476500, 11.798700, 44.432100, 12.125100, 26.454500, 12.797100, 12.797200, 12.797300, 16.516600, 21.038000, 57.228300, 79.603000, 36.254700
2021-01-21, 22.438400, 11.331600, 39.532200, 11.816700, 44.505200, 12.146000, 26.502800, 12.825600, 12.825700, 12.825800, 16.516300, 21.031200, 57.400500, 79.168200, 36.421500
2021-01-20, 22.434200, 11.326600, 39.510400, 11.809800, 44.477300, 12.138300, 26.484800, 12.813500, 12.813600, 12.813700, 16.515900, 21.063000, 57.377700, 79.654400, 36.243400
2021-01-19, 22.385800, 11.275600, 39.287600, 11.737000, 44.180100, 12.051900, 26.284700, 12.697000, 12.697100, 12.697200, 16.515500, 21.057400, 56.589100, 79.034600, 36.125900
2021-01-15, 22.348900, 11.238000, 39.123400, 11.683200, 43.960100, 11.987600, 26.135600, 12.611100, 12.611200, 12.611300, 16.514000, 21.035600, 56.130500, 78.196800, 36.005100
2021-01-14, 22.392900, 11.286300, 39.336700, 11.753300, 44.247900, 12.071900, 26.331800, 12.727500, 12.727600, 12.727700, 16.513600, 21.008400, 56.536200, 79.118500, 36.408700
2021-01-13, 22.387800, 11.279600, 39.305700, 11.742800, 44.203200, 12.058200, 26.298900, 12.706300, 12.706400, 12.706500, 16.513200, 21.039400, 56.741300, 78.331700, 36.208300
2021-01-12, 22.376600, 11.270400, 39.267700, 11.730500, 44.154600, 12.044400, 26.268000, 12.692200, 12.692300, 12.692300, 16.512900, 20.970900, 56.611700, 78.731100, 36.128800
2021-01-11, 22.362200, 11.254500, 39.196600, 11.706900, 44.056100, 12.014900, 26.198600, 12.651100, 12.651200, 12.651200, 16.512500, 20.976000, 56.588200, 77.563100, 36.053100
2021-01-08, 22.401500, 11.296400, 39.380200, 11.766900, 44.301500, 12.086200, 26.363700, 12.746500, 12.746600, 12.746700, 16.511300, 20.996600, 56.962200, 77.562300, 36.500900
2021-01-07, 22.369400, 11.261900, 39.229300, 11.717700, 44.100300, 12.027800, 26.228300, 12.666300, 12.666400, 12.666500, 16.511000, 21.020400, 56.644000, 77.513100, 36.134600
2021-01-06, 22.314600, 11.203300, 38.971600, 11.633200, 43.753900, 11.926500, 25.992700, 12.528300, 12.528300, 12.528400, 16.510600, 21.033900, 55.803800, 75.800300, 36.116100
2021-01-05, 22.268600, 11.151000, 38.739700, 11.557000, 43.439700, 11.834200, 25.776800, 12.397100, 12.397200, 12.397400, 16.510200, 21.134300, 55.486200, 74.220700, 35.650000
2021-01-04, 22.242900, 11.121900, 38.611000, 11.514700, 43.265600, 11.783100, 25.657400, 12.324700, 12.324800, 12.325000, 16.509900, 21.186200, 55.089000, 73.156800, 35.632900
2020-12-31, 22.277700, 11.159600, 38.777000, 11.569100, 43.488200, 11.848000, 25.808100, 12.412000, 12.412100, 12.412300, 16.508300, 21.196100, 55.911900, 74.201100, 35.388800
2020-12-30, 22.272600, 11.155500, 38.760500, 11.564000, 43.468700, 11.842900, 25.797000, 12.406800, 12.406900, 12.407100, 16.507900, 21.176800, 55.550000, 74.453000, 35.618000
2020-12-29, 22.260100, 11.142200, 38.703600, 11.545300, 43.391400, 11.820000, 25.743600, 12.376400, 12.376500, 12.376700, 16.507500, 21.162800, 55.469600, 73.802400, 35.578100
2020-12-28, 22.251700, 11.133800, 38.668900, 11.534200, 43.347300, 11.807700, 25.715700, 12.360600, 12.360700, 12.360900, 16.507200, 21.158700, 55.593300, 74.700500, 35.151800
2020-12-24, 22.220500, 11.102000, 38.535500, 11.491100, 43.174000, 11.758300, 25.602600, 12.295700, 12.295800, 12.295900, 16.505600, 21.149700, 55.112400, 75.476600, 34.888900
2020-12-23, 22.206600, 11.088100, 38.477500, 11.472300, 43.098200, 11.736500, 25.552800, 12.268300, 12.268300, 12.268500, 16.505200, 21.123400, 54.912500, 75.624000, 34.812600
2020-12-22, 22.187400, 11.066300, 38.383800, 11.441700, 42.972600, 11.699900, 25.467500, 12.217100, 12.217200, 12.217300, 16.504800, 21.154200, 54.870900, 75.448400, 34.467900
2020-12-21, 22.185000, 11.064400, 38.375300, 11.438600, 42.958900, 11.695200, 25.456200, 12.211900, 12.212000, 12.212100, 16.504500, 21.125200, 54.981000, 74.651100, 34.496400
2020-12-18, 22.222900, 11.106800, 38.556500, 11.497800, 43.200700, 11.765400, 25.618800, 12.306800, 12.306900, 12.307100, 16.503300, 21.121800, 55.195300, 74.537900, 35.111400
2020-12-17, 22.238700, 11.123600, 38.628000, 11.521100, 43.294900, 11.792600, 25.681300, 12.342400, 12.342400, 12.342600, 16.502900, 21.135700, 55.385100, 74.361400, 35.272300
2020-12-16, 22.198300, 11.079300, 38.438100, 11.458800, 43.039300, 11.717700, 25.507000, 12.241100, 12.241200, 12.241300, 16.502500, 21.133900, 55.065800, 73.192900, 34.973700
2020-12-15, 22.177000, 11.056900, 38.343000, 11.427800, 42.913400, 11.681200, 25.422700, 12.192800, 12.192900, 12.193100, 16.502200, 21.124100, 54.968300, 73.265100, 34.646900
2020-12-14, 22.131000, 11.006100, 38.126000, 11.356800, 42.623000, 11.596500, 25.226200, 12.077700, 12.077800, 12.078000, 16.501800, 21.145300, 54.266300, 72.081700, 34.578700
2020-12-11, 22.130700, 11.006500, 38.128000, 11.357400, 42.624700, 11.596700, 25.226300, 12.078200, 12.078300, 12.078400, 16.500600, 21.138500, 54.493800, 71.877000, 34.423800
2020-12-10, 22.143800, 11.021700, 38.193100, 11.378800, 42.712600, 11.622500, 25.286400, 12.113800, 12.113800, 12.114000, 16.500200, 21.125900, 54.562000, 72.185800, 34.589600
2020-12-09, 22.136100, 11.014600, 38.162500, 11.368400, 42.669200, 11.609100, 25.254800, 12.097800, 12.097900, 12.098000, 16.499900, 21.077700, 54.628200, 71.206300, 34.612000
2020-12-08, 22.161200, 11.041300, 38.276800, 11.406000, 42.823300, 11.654300, 25.359900, 12.156800, 12.156900, 12.157000, 16.499500, 21.118100, 55.062800, 72.332400, 34.467200
2020-12-07, 22.147600, 11.026700, 38.214300, 11.385400, 42.738600, 11.629400, 25.301600, 12.123400, 12.123500, 12.123600, 16.499100, 21.108900, 54.908500, 71.636400, 34.481200
2020-12-04, 22.152700, 11.034400, 38.247800, 11.396200, 42.782900, 11.642000, 25.331100, 12.142800, 12.142800, 12.143000, 16.497900, 21.066300, 55.015300, 71.379700, 34.604000
2020-12-03, 22.117600, 10.994300, 38.075300, 11.339700, 42.550800, 11.574100, 25.172700, 12.048100, 12.048200, 12.048300, 16.497500, 21.120000, 54.529000, 70.150900, 34.525000
2020-12-02, 22.096600, 10.972700, 37.983200, 11.309400, 42.426400, 11.537400, 25.087500, 12.000900, 12.001000, 12.001100, 16.497200, 21.077200, 54.553000, 69.469800, 34.266900
2020-12-01, 22.088000, 10.963200, 37.943200, 11.296500, 42.374000, 11.522400, 25.052800, 11.980100, 11.980200, 11.980300, 16.496800, 21.093800, 54.450400, 69.600900, 34.157200
2020-11-30, 22.042600, 10.911800, 37.723900, 11.225100, 42.082500, 11.437900, 24.856900, 11.863000, 11.863100, 11.863200, 16.496400, 21.166800, 53.842600, 69.190700, 33.819400
2020-11-27, 22.080300, 10.954400, 37.906900, 11.285000, 42.328300, 11.509700, 25.023900, 11.960600, 11.960600, 11.960800, 16.495200, 21.151800, 54.082400, 69.955500, 34.243100
2020-11-25, 22.052700, 10.926200, 37.786900, 11.245700, 42.167800, 11.462800, 24.915200, 11.899900, 11.900000, 11.900100, 16.494500, 21.108700, 53.948200, 69.342500, 33.998700
2020-11-24, 22.057100, 10.930900, 37.806500, 11.252000, 42.193000, 11.469800, 24.931300, 11.909000, 11.909000, 11.909200, 16.494100, 21.112000, 54.032400, 69.106700, 34.050600
